Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Power (bhp),Seats,year_diff_from_2021
Chennai,11.314486721293981,Diesel,Manual,First,17.8,4.23410650459726,5.0,2.4849066497880004
Chennai,10.34177474101152,Diesel,Manual,First,23.9,4.845760650906022,5.0,1.791759469228055
Jaipur,12.206077645517674,Petrol,Manual,First,12.0,5.470925231154352,5.0,3.044522437723423
Delhi,10.714462212209277,Diesel,Manual,Second,20.0,4.234830879855301,5.0,2.0794415416798357
Coimbatore,10.828678559197003,Diesel,Manual,First,21.12,4.497584975308154,5.0,2.0794415416798357
Ahmedabad,11.39640288460621,Petrol,Manual,First,13.5,4.875197323201151,5.0,2.5649493574615367
Ahmedabad,11.184435286790631,Petrol,Manual,Second,19.7,3.856510295497887,5.0,2.70805020110221
Ahmedabad,11.407576060361786,Diesel,Automatic,First,22.48,5.25227342804663,5.0,2.1972245773362196
Bangalore,11.23850177707664,Diesel,Manual,Second,16.0,4.948759890378168,7.0,1.9459101490553132
Hyderabad,11.2696047162172,Diesel,Manual,First,23.2,4.316687793365541,5.0,2.302585092994046
Kochi,10.556515616499246,Diesel,Manual,First,24.3,4.4942386252808095,5.0,1.6094379124341003
Pune,10.714439990727769,Petrol,Manual,First,15.1,4.30406509320417,7.0,2.3978952727983707
Mumbai,11.326607934898927,Petrol,Manual,First,17.5,4.463606621666305,5.0,2.302585092994046
Coimbatore,10.82319244951007,Diesel,Automatic,First,17.01,4.845760650906022,5.0,1.6094379124341003
Mumbai,10.540672662176004,Petrol,Manual,First,22.5,4.220095767527661,5.0,2.4849066497880004
Kolkata,10.41983788694482,Diesel,Manual,First,27.62,3.871201010907891,5.0,1.9459101490553132
Delhi,11.608244735642321,Diesel,Automatic,First,13.01,5.274536837882633,7.0,2.0794415416798357
Kolkata,11.002116507732017,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.6094379124341003
Delhi,11.433979655483853,Petrol,Manual,First,18.5,4.429029488269218,5.0,2.1972245773362196
Bangalore,10.714439990727769,Petrol,Manual,First,17.1,4.8064770426931265,5.0,2.0794415416798357
Kochi,10.428038550920595,Petrol,Manual,First,18.4,4.475061500641071,5.0,2.1972245773362196
Kochi,10.178388290623175,Petrol,Manual,First,20.4,4.416428061391214,5.0,1.6094379124341003
Coimbatore,9.933289043772918,Diesel,Automatic,First,19.27,5.12764766249453,5.0,1.3862943611198906
Coimbatore,11.024953365333674,Diesel,Manual,First,25.2,4.31748811353631,5.0,1.3862943611198906
Delhi,9.350189267092581,Diesel,Automatic,First,28.4,4.31748811353631,5.0,1.3862943611198906
Chennai,10.968215530759236,Diesel,Manual,First,25.44,4.070734696582967,5.0,2.302585092994046
Delhi,10.545367754151743,Petrol,Automatic,First,13.7,5.067330637772801,5.0,2.0794415416798357
Bangalore,10.799595985047786,Diesel,Automatic,Second,14.84,5.12764766249453,5.0,2.302585092994046
Coimbatore,11.187236875264226,Diesel,Manual,First,13.68,5.002603122398992,8.0,1.6094379124341003
Kolkata,8.853808274977197,Petrol,Manual,First,20.36,4.380775852772229,5.0,1.791759469228055
Ahmedabad,9.90353755128617,Diesel,Manual,Second,25.8,4.601162164590552,5.0,2.0794415416798357
Hyderabad,9.551231402759107,Diesel,Manual,First,21.9,4.497139441774387,5.0,1.6094379124341003
Coimbatore,10.332245920613584,Diesel,Automatic,First,11.57,5.544356795339151,5.0,1.3862943611198906
Kolkata,10.847159961151501,Diesel,Manual,First,12.05,4.795790545596741,7.0,2.3978952727983707
Bangalore,10.691967639914864,Petrol,Manual,Second,15.3,4.430816798843313,5.0,2.772588722239781
Mumbai,9.409928663668856,Petrol,Manual,First,21.4,4.432006566978902,5.0,1.791759469228055
Chennai,10.915106645867503,Diesel,Manual,First,16.52,4.825910852685991,5.0,2.3978952727983707
Mumbai,11.028433383156079,Petrol,Manual,First,17.1,4.8064770426931265,5.0,2.3978952727983707
Hyderabad,10.254672453731223,Petrol,Manual,First,17.0,4.77912349311153,5.0,1.791759469228055
Mumbai,10.234731861613037,Petrol,Automatic,First,17.21,4.6491870714048655,5.0,1.6094379124341003
Bangalore,10.917213477500983,Petrol,Manual,First,19.4,4.475061500641071,5.0,2.1972245773362196
Ahmedabad,10.165890277802454,Diesel,Manual,First,26.59,4.31748811353631,5.0,1.6094379124341003
Pune,10.725401668699362,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.302585092994046
Pune,11.23850177707664,Diesel,Automatic,Second,11.18,5.220355825078324,7.0,2.1972245773362196
Pune,11.820417517632333,Petrol,Manual,First,13.1,5.067330637772801,5.0,2.0794415416798357
Kolkata,10.548704199338523,Petrol,Manual,First,19.7,3.856510295497887,5.0,2.4849066497880004
Jaipur,11.31995945647696,Diesel,Manual,First,23.0,4.51085950651685,5.0,2.0794415416798357
Coimbatore,11.042889835212481,Petrol,Manual,First,15.8,4.709530201312334,5.0,2.0794415416798357
Hyderabad,11.370589713187506,Diesel,Manual,First,23.08,4.160444363926624,5.0,2.3978952727983707
Kochi,10.238887786196006,Petrol,Manual,First,19.4,4.475061500641071,5.0,1.791759469228055
Delhi,11.103045626263526,Diesel,Automatic,First,11.18,5.220355825078324,7.0,2.1972245773362196
Coimbatore,11.205394364145754,Diesel,Automatic,First,16.46,5.556828061699537,5.0,2.1972245773362196
Kochi,9.93740577073959,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.3862943611198906
Coimbatore,10.130384052719645,Petrol,Manual,First,21.4,4.432006566978902,5.0,1.3862943611198906
Coimbatore,10.803181313502913,Diesel,Manual,First,11.68,4.727387818712341,8.0,1.791759469228055
Delhi,11.37951977873004,Diesel,Manual,First,21.8,4.3694478524670215,5.0,2.302585092994046
Coimbatore,10.550983387676984,Petrol,Manual,Second,18.5,4.394449154672439,5.0,2.302585092994046
Kochi,10.79931023577042,Diesel,Manual,First,10.5,4.6839813664123815,6.0,2.1972245773362196
Pune,11.385103457032141,Petrol,Automatic,First,14.53,4.935193098929397,5.0,2.3978952727983707
Pune,11.141905260895113,Diesel,Automatic,First,15.97,5.556828061699537,5.0,1.9459101490553132
Pune,10.685263551322105,Petrol,Automatic,First,10.9,5.375278407684165,5.0,2.3978952727983707
Coimbatore,10.979717890311107,Diesel,Automatic,First,17.01,4.845760650906022,5.0,1.791759469228055
Coimbatore,10.807806912629063,Diesel,Manual,First,18.49,4.61512051684126,7.0,1.6094379124341003
Delhi,11.184435286790631,Diesel,Manual,First,12.05,4.795790545596741,8.0,2.4849066497880004
Mumbai,10.085850775128717,Petrol,Manual,First,25.17,3.9945242269398897,5.0,1.791759469228055
Coimbatore,10.88342891148656,Petrol,Automatic,First,22.5,4.219507705176107,5.0,1.6094379124341003
Pune,9.392745258631441,Petrol,Manual,First,16.1,4.454347296253507,5.0,1.6094379124341003
Kolkata,10.714439990727769,Diesel,Automatic,First,17.0,4.663439094112067,5.0,2.302585092994046
Coimbatore,10.174849676120813,Petrol,Manual,First,24.7,3.877431560658527,5.0,1.3862943611198906
Delhi,10.915106645867503,Petrol,Manual,First,18.6,4.463606621666305,5.0,2.0794415416798357
Pune,11.407576060361786,Diesel,Manual,First,23.0,4.51085950651685,5.0,2.302585092994046
Mumbai,10.778977123006351,Diesel,Automatic,First,15.73,5.166669912482037,5.0,1.9459101490553132
Mumbai,9.896664327188002,Diesel,Automatic,First,11.57,5.544356795339151,5.0,1.6094379124341003
Mumbai,10.915106645867503,Petrol,Manual,Second,19.81,4.234830879855301,5.0,2.4849066497880004
Kolkata,8.476579508530941,Petrol,Manual,First,20.51,4.220095767527661,5.0,1.791759469228055
Kochi,10.561214787864813,Petrol,Manual,Second,17.8,4.773223770984341,5.0,1.6094379124341003
Mumbai,8.28374674710613,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.3862943611198906
Jaipur,11.211833885608513,Diesel,Manual,Second,25.1,4.601162164590552,5.0,2.0794415416798357
Mumbai,10.906707991398342,Petrol,Manual,Third,17.5,4.463606621666305,5.0,2.5649493574615367
Delhi,10.975088291957388,Petrol,Manual,First,17.5,4.463606621666305,5.0,1.9459101490553132
Kochi,11.20706584406608,Diesel,Manual,First,15.1,4.948759890378168,7.0,2.1972245773362196
Jaipur,11.326607934898927,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.791759469228055
Kochi,9.690294332075087,Diesel,Manual,First,22.32,4.846703602413892,5.0,1.791759469228055
Mumbai,11.918397239722838,Diesel,Manual,First,13.1,4.418840607796598,5.0,2.833213344056216
Mumbai,10.003378135350923,Petrol,Manual,First,19.4,4.475061500641071,5.0,2.0794415416798357
Coimbatore,10.464359693786255,Petrol,Manual,First,17.19,4.417152436649256,5.0,1.6094379124341003
Pune,10.085850775128717,Diesel,Automatic,First,18.88,5.220355825078324,5.0,1.3862943611198906
Chennai,13.081543466215237,Diesel,Automatic,First,16.96,4.9346897371814515,5.0,1.9459101490553132
Chennai,11.156264806643742,Petrol,Manual,Second,15.26,4.6491870714048655,5.0,2.3978952727983707
Pune,9.5302475917227,Petrol,Manual,Second,16.1,4.454347296253507,5.0,1.9459101490553132
Kolkata,10.968215530759236,Diesel,Manual,First,19.01,4.695467823968872,5.0,2.1972245773362196
Hyderabad,10.968215530759236,Diesel,Automatic,First,18.56,5.25227342804663,5.0,2.5649493574615367
Coimbatore,9.836599606994497,Diesel,Manual,First,20.5,4.529584199031496,5.0,1.3862943611198906
Delhi,10.385265343493456,Petrol,Manual,First,20.51,4.220095767527661,5.0,2.1972245773362196
Kolkata,10.714439990727769,Diesel,Manual,First,22.1,4.355425952876702,5.0,2.1972245773362196
Coimbatore,10.514258053828623,Diesel,Manual,First,15.1,4.948759890378168,7.0,1.9459101490553132
Kochi,10.900436187427738,Diesel,Manual,First,23.0,4.497584975308154,5.0,1.791759469228055
Kochi,10.516941964186826,Diesel,Automatic,First,18.56,5.25227342804663,5.0,1.6094379124341003
Chennai,10.043292972227004,Diesel,Manual,First,25.2,4.31748811353631,5.0,1.9459101490553132
Bangalore,9.546884034617925,Diesel,Automatic,First,18.12,5.25227342804663,5.0,1.9459101490553132
Chennai,11.513665191305229,Diesel,Manual,Second,25.0,4.248638088989106,5.0,1.9459101490553132
Kochi,10.988389617470986,Diesel,Manual,First,15.1,4.948759890378168,7.0,1.9459101490553132
Kochi,11.186266916203587,Diesel,Automatic,Second,12.07,5.490589254195159,7.0,1.791759469228055
Hyderabad,11.277215789596893,Diesel,Automatic,First,18.48,5.181783550292085,5.0,2.5649493574615367
Coimbatore,11.111417516966188,Petrol,Manual,First,17.1,4.8064770426931265,5.0,2.1972245773362196
Pune,11.51293546492023,Diesel,Automatic,Second,13.01,5.274536837882633,7.0,1.9459101490553132
Kochi,10.218809110791327,Petrol,Automatic,First,20.51,4.219507705176107,5.0,1.3862943611198906
Pune,11.407576060361786,Petrol,Manual,Second,17.3,4.174387269895637,5.0,2.70805020110221
Kolkata,10.604131561522696,Petrol,Manual,First,18.5,4.429029488269218,5.0,2.1972245773362196
Kochi,11.208897184915555,Petrol,Automatic,Second,13.7,5.067330637772801,5.0,2.3978952727983707
Pune,11.362114203075018,Petrol,Manual,Second,15.3,4.430816798843313,5.0,2.833213344056216
Delhi,11.092778098075922,Petrol,Manual,First,18.9,4.220977213155467,5.0,2.0794415416798357
Kolkata,10.043292972227004,Petrol,Manual,First,16.8,3.5610460826040513,5.0,1.9459101490553132
Mumbai,10.839600519357369,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.302585092994046
Kochi,9.816621619514466,Petrol,Manual,First,21.7,4.219507705176107,5.0,1.3862943611198906
Bangalore,10.491301994830229,Diesel,Automatic,First,15.0,4.684905154006945,5.0,2.0794415416798357
Mumbai,10.12667110305036,Petrol,Automatic,First,17.21,4.6491870714048655,5.0,1.6094379124341003
Bangalore,11.302216779257382,Diesel,Manual,Third,12.05,4.795790545596741,8.0,2.70805020110221
Kochi,9.985988774047872,Diesel,Automatic,First,12.9,5.167639042905921,7.0,1.0986122886681098
Coimbatore,11.230854288625691,Diesel,Manual,First,25.44,4.048300623720694,5.0,2.1972245773362196
Delhi,11.289794413577894,Diesel,Manual,First,12.8,4.634728988229636,8.0,2.4849066497880004
Kochi,9.275378768155404,Petrol,Manual,First,20.85,4.432482078162375,5.0,1.3862943611198906
Hyderabad,8.325306029752582,Petrol,Manual,First,21.7,4.219507705176107,5.0,1.3862943611198906
Hyderabad,11.49782197939291,Diesel,Manual,First,22.95,4.31748811353631,5.0,1.6094379124341003
Coimbatore,11.028076182307988,Petrol,Manual,First,18.9,4.418840607796598,5.0,1.791759469228055
Ahmedabad,10.896757843893464,Diesel,Manual,First,20.34,4.646312129319266,5.0,2.0794415416798357
Coimbatore,11.170421071417223,Diesel,Automatic,First,17.68,5.166669912482037,5.0,2.1972245773362196
Kolkata,10.598707583257005,Diesel,Manual,First,19.3,4.316153890523174,5.0,1.9459101490553132
Kochi,10.832102034099115,Petrol,Manual,First,18.0,4.143134726391533,5.0,2.302585092994046
Coimbatore,11.551241923254432,Diesel,Automatic,First,22.69,5.25227342804663,5.0,2.5649493574615367
Kochi,9.637893076548352,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.3862943611198906
Hyderabad,11.141876276228,Diesel,Manual,First,23.4,4.31748811353631,5.0,2.1972245773362196
Hyderabad,11.227387758388332,Diesel,Manual,First,20.14,4.4942386252808095,5.0,2.0794415416798357
Coimbatore,10.708936105183218,Petrol,Manual,First,18.0,4.473921899378137,5.0,2.0794415416798357
Kochi,10.878518779432882,Petrol,Automatic,First,14.4,4.650143551630823,5.0,2.302585092994046
Kolkata,10.079162066608289,Petrol,Manual,First,20.51,4.220095767527661,5.0,2.0794415416798357
Hyderabad,11.305888995337254,Diesel,Manual,First,20.14,4.497584975308154,5.0,2.0794415416798357
Jaipur,10.985309671896763,Petrol,Manual,Second,16.47,4.316153890523174,5.0,1.9459101490553132
Kochi,10.85528055425278,Diesel,Manual,First,25.8,4.601162164590552,5.0,1.791759469228055
Delhi,10.933124826700707,Diesel,Automatic,First,18.53,5.240370406593187,5.0,2.0794415416798357
Kochi,10.284659968075248,Diesel,Manual,First,24.7,4.248495242049359,5.0,1.0986122886681098
Kochi,10.420821948214945,Diesel,Automatic,First,21.5,4.695924549256556,5.0,1.6094379124341003
Hyderabad,11.034905792929415,Diesel,Automatic,First,18.53,5.240370406593187,5.0,2.0794415416798357
Hyderabad,11.097425172408931,Diesel,Manual,First,19.01,4.695924549256556,5.0,2.0794415416798357
Coimbatore,10.750020834993819,Diesel,Automatic,First,21.66,4.649378440652412,5.0,1.791759469228055
Hyderabad,11.192265552021242,Diesel,Manual,First,25.83,4.605170185988092,5.0,1.791759469228055
Pune,10.849006935070413,Diesel,Manual,First,15.42,4.2626798770413155,8.0,2.3978952727983707
Chennai,11.407576060361786,Diesel,Automatic,First,14.84,5.12764766249453,5.0,2.3978952727983707
Jaipur,11.141876276228,Diesel,Manual,Second,13.0,5.1328529268205045,7.0,2.0794415416798357
Delhi,11.407576060361786,Petrol,Manual,Second,17.0,4.77912349311153,5.0,2.3978952727983707
Mumbai,10.571342565808699,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.9459101490553132
Hyderabad,11.608244735642321,Diesel,Manual,Second,20.54,4.650143551630823,5.0,2.302585092994046
Kochi,11.1276011622637,Diesel,Manual,First,13.1,4.955827057601261,7.0,2.3978952727983707
Coimbatore,10.234695959482242,Petrol,Automatic,First,14.8,4.806967519282702,5.0,1.3862943611198906
Bangalore,10.973220141653588,Diesel,Manual,First,17.8,4.330733340286331,5.0,2.1972245773362196
Coimbatore,11.13371272800613,Diesel,Manual,First,23.0,4.51085950651685,5.0,2.3978952727983707
Delhi,11.918397239722838,Diesel,Manual,First,12.99,4.6210435351443815,8.0,2.3978952727983707
Mumbai,9.546884034617925,Diesel,Manual,First,21.5,4.695924549256556,5.0,1.3862943611198906
Hyderabad,11.178277563237703,Diesel,Manual,First,20.0,4.234830879855301,5.0,2.302585092994046
Delhi,10.778977123006351,Diesel,Automatic,Second,17.85,5.707110264748875,4.0,2.1972245773362196
Jaipur,11.094390314766315,Diesel,Automatic,First,17.01,4.845760650906022,5.0,1.9459101490553132
Hyderabad,10.87806606028079,Diesel,Automatic,First,16.55,4.948759890378168,5.0,2.0794415416798357
Kolkata,9.588845298501564,Diesel,Manual,First,16.0,4.948759890378168,7.0,1.6094379124341003
Jaipur,10.44668355633257,Diesel,Automatic,First,13.8,5.168037823781117,7.0,1.6094379124341003
Delhi,10.859018228147887,Diesel,Manual,First,23.4,4.31748811353631,5.0,2.0794415416798357
Kolkata,10.145295829079494,Petrol,Manual,First,20.73,4.522874943261261,5.0,1.9459101490553132
Pune,9.99884318585288,Petrol,Manual,First,21.1,4.028916756899646,5.0,2.1972245773362196
Chennai,11.225256725762893,Diesel,Automatic,First,11.0,5.295814236329918,5.0,2.70805020110221
Pune,11.472061802915228,Diesel,Automatic,First,18.48,5.181783550292085,5.0,2.3978952727983707
Jaipur,10.19906338710701,Diesel,Manual,First,24.0,4.31708803351497,5.0,1.6094379124341003
Hyderabad,10.165890277802454,Diesel,Automatic,First,14.47,5.712841319144547,5.0,1.9459101490553132
Chennai,11.849404844423074,Diesel,Manual,Second,17.8,4.330733340286331,5.0,2.70805020110221
Hyderabad,11.46470114068321,Petrol,Manual,First,17.92,4.144720769547168,5.0,2.6390573296152584
Hyderabad,11.813037464800539,Diesel,Manual,Second,12.8,4.634728988229636,8.0,2.5649493574615367
Kolkata,10.373522431293592,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.9459101490553132
Mumbai,11.132162725502406,Diesel,Automatic,Second,11.0,5.295814236329918,5.0,2.6390573296152584
Chennai,11.184435286790631,Diesel,Manual,First,20.0,4.23410650459726,5.0,2.3978952727983707
Ahmedabad,10.860939421415225,Diesel,Manual,First,21.43,4.474947598938117,5.0,2.302585092994046
Jaipur,9.210440366976517,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.3862943611198906
Coimbatore,8.742254901886351,Diesel,Manual,First,16.3,5.14166355650266,5.0,1.0986122886681098
Coimbatore,8.27052509505507,Petrol,Automatic,First,20.89,4.416428061391214,5.0,1.0986122886681098
Pune,10.932410298526829,Diesel,Manual,First,11.5,5.147494476813453,7.0,2.0794415416798357
Jaipur,11.87757552297847,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.1972245773362196
Mumbai,10.545367754151743,Diesel,Manual,First,13.68,5.002603122398992,7.0,1.6094379124341003
Jaipur,10.839600519357369,Diesel,Manual,First,20.0,4.235554730773624,5.0,2.1972245773362196
Hyderabad,11.918397239722838,Diesel,Manual,First,23.59,4.220242729097475,5.0,1.9459101490553132
Mumbai,7.824445930877619,Diesel,Manual,First,18.06,4.1588830833596715,7.0,1.3862943611198906
Kochi,10.63734472134386,Diesel,Automatic,First,12.7,5.240158452374504,5.0,1.3862943611198906
Delhi,11.06665398721974,Diesel,Automatic,First,16.07,5.204006687076795,5.0,2.3978952727983707
Bangalore,11.289794413577894,Petrol,Manual,Second,13.2,4.553876891600541,5.0,2.6390573296152584
Jaipur,10.308985993422082,Petrol,Automatic,Second,23.1,4.220095767527661,5.0,1.791759469228055
Chennai,10.668978650219241,Diesel,Automatic,Second,16.36,5.240158452374504,5.0,2.0794415416798357
Bangalore,11.407576060361786,Diesel,Automatic,Second,12.4,5.195730777772936,5.0,2.1972245773362196
Hyderabad,11.727076706382617,Diesel,Manual,First,23.08,4.160444363926624,5.0,2.3978952727983707
Jaipur,10.645448706505872,Petrol,Manual,Second,18.0,4.473921899378137,5.0,1.9459101490553132
Chennai,11.287592017582982,Diesel,Manual,First,19.87,4.440295542797857,5.0,2.302585092994046
Jaipur,11.225256725762893,Diesel,Manual,First,12.99,4.6210435351443815,8.0,1.9459101490553132
Ahmedabad,11.190127310495834,Petrol,Manual,First,18.0,4.473921899378137,5.0,2.0794415416798357
